HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experiment,Input.reward,Input.rose_cost,Input.daisy_cost,Input.tulip_cost,Input.flower_cost,Answer.Age,Answer.English,Answer.Gender,Answer.Language,Answer.daisy,Answer.experiment,Answer.rose,Answer.tulip,Answer.sanity,Answer.Comments
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3NGI5ARFTT58I5GUSOITL30K2BV1P9,A2BO8M77CS3SGZ,Approved,Sun Dec 27 03:58:25 PST 2015,Sun Dec 27 04:01:12 PST 2015,Wed Dec 30 04:01:12 PST 2015,Sun Dec 27 07:28:32 PST 2015,,,167,100% (8/8),100% (8/8),100% (8/8),4,0.85,0.8,1.35,1.7,0.8,31,No,Female,English,0,4,0,0,0,
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3NPI0JQDAO59RPS3U723R9JFUP9PTJ,A3KOVCQYR8K3HY,Approved,Sat Dec 26 14:09:48 PST 2015,Sat Dec 26 14:11:00 PST 2015,Tue Dec 29 14:11:00 PST 2015,Sun Dec 27 07:28:33 PST 2015,,,72,100% (5/5),100% (5/5),100% (5/5),4,0.85,0.8,1.35,1.7,0.8,47,Yes,Female,English,0.89,4,0.01,0.7,0.87,
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3PJ71Z61R42NQI0NBZMWZD05X7W915,A1SCPXEIA8EYT5,Approved,Sun Dec 27 11:16:39 PST 2015,Sun Dec 27 11:19:11 PST 2015,Wed Dec 30 11:19:11 PST 2015,2015-12-30 19:23:11 UTC,,,152,100% (1/1),100% (1/1),100% (1/1),4,0.85,0.8,1.35,1.7,0.8,44,No,Female,English,0,4,0.02,0,0,Thank you!
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3S06PH7KSR4ZT8D4NFRYL9JVOSOD13,ARVXIBUCA8WDZ,Approved,Sun Dec 27 02:08:10 PST 2015,Sun Dec 27 02:12:03 PST 2015,Wed Dec 30 02:12:03 PST 2015,Sun Dec 27 07:28:33 PST 2015,,,233,100% (5/5),100% (1/1),100% (1/1),4,0.85,0.8,1.35,1.7,0.8,29,No,Male,English,0,4,0,0,1,
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3TPWUS5F891IPHNTK7L8UTR7Z49WC7,A3PYB8Z6FFWSOV,Approved,Sat Dec 26 18:44:21 PST 2015,Sat Dec 26 18:52:24 PST 2015,Tue Dec 29 18:52:24 PST 2015,Sun Dec 27 07:28:33 PST 2015,,,483,100% (11/11),100% (9/9),100% (9/9),4,0.85,0.8,1.35,1.7,0.8,26,No,Female,English,1,4,0,1,1,
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3TR2532VIPU73GET3HPQJ35P1JZ6JY,AXZOTBEGBF5DV,Approved,Sat Dec 26 15:12:17 PST 2015,Sat Dec 26 15:13:54 PST 2015,Tue Dec 29 15:13:54 PST 2015,Sun Dec 27 07:28:33 PST 2015,,,97,100% (1/1),100% (1/1),100% (1/1),4,0.85,0.8,1.35,1.7,0.8,35,Yes,Female,English,0.82,4,0.28,0.55,0.64,
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3VD82FOHKQOAK8ERTLUYDZELWY1OC6,A1FG4M4370KNFI,Approved,Sat Dec 26 09:46:30 PST 2015,Sat Dec 26 10:35:25 PST 2015,Tue Dec 29 10:35:25 PST 2015,Sun Dec 27 07:28:33 PST 2015,,,2935,100% (1/1),100% (1/1),100% (1/1),4,0.85,0.8,1.35,1.7,0.8,35,No,Male,English,0.99,4,0,1,1,I'm not sure from the description if you gave me an initial amount to start with.
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3VD82FOHKQOAK8ERTLUYDZELWYXOC2,A1GKEEI844CEKI,Approved,Sat Dec 26 08:33:01 PST 2015,Sat Dec 26 08:33:32 PST 2015,Tue Dec 29 08:33:32 PST 2015,Sun Dec 27 07:28:33 PST 2015,,,31,100% (10/10),100% (9/9),100% (9/9),4,0.85,0.8,1.35,1.7,0.8,37,No,Male,English,0.98,4,0,0.91,0.97,
3XAOZ9UYRZRRWXJG2ZSGWOU93ZVQ1B,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3YZ8UPK3VTM5XDYOP767C56AEKYCUG,A2UF2FRGVW4T89,Approved,Sat Dec 26 12:55:10 PST 2015,Sat Dec 26 12:56:06 PST 2015,Tue Dec 29 12:56:06 PST 2015,Sun Dec 27 07:28:33 PST 2015,,,56,100% (9/9),100% (9/9),100% (9/9),4,0.85,0.8,1.35,1.7,0.8,42,No,Male,English,0.73,4,0.51,0.69,0.67,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,30X31N5D63Q1PL9MGOFGR9YYTQ3SA1,A1F991VPHVNIVC,Approved,Sun Dec 27 15:21:53 PST 2015,Sun Dec 27 15:24:13 PST 2015,Wed Dec 30 15:24:13 PST 2015,2015-12-30 23:28:10 UTC,,,140,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,38,No,Male,English,0,5,0,1,1,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,33UKMF9319K7JHLABOBNWJKCJWSTTY,A248ARSA6FS20S,Approved,Sat Dec 26 19:11:05 PST 2015,Sat Dec 26 19:12:13 PST 2015,Tue Dec 29 19:12:13 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,68,100% (9/9),100% (9/9),100% (9/9),5,0.85,0.6,1.2,2.8,1.6,54,No,Male,English,0,5,0,0.78,1,None
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,34X6J5FLPTY0DYXDIQ3OP8MG1JVJQQ,A2HR7ZIX42FEPG,Approved,Sat Dec 26 10:44:10 PST 2015,Sat Dec 26 10:44:44 PST 2015,Tue Dec 29 10:44:44 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,34,100% (9/9),100% (9/9),100% (9/9),5,0.85,0.6,1.2,2.8,1.6,28,No,Female,english,0,5,0,0.08,0.71,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,36V4Q8R5ZK0QE63YLNGG50EX5DPMQW,A2I8VBHRESMG9S,Approved,Sat Dec 26 10:28:01 PST 2015,Sat Dec 26 10:29:04 PST 2015,Tue Dec 29 10:29:04 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,63,100% (9/9),100% (9/9),100% (9/9),5,0.85,0.6,1.2,2.8,1.6,58,No,Male,English,0,5,0,0.33,1,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,37Q970SNZE85VXWMK5MNG85VPVL1S8,A2OJ5XOEKTKRR9,Approved,Sun Dec 27 11:20:40 PST 2015,Sun Dec 27 11:22:35 PST 2015,Wed Dec 30 11:22:35 PST 2015,2015-12-30 19:23:11 UTC,,,115,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,31,No,Male,english,0.06,5,0,0.99,0.37,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,384PI804XS15O8B4OMIN23MLKYAS0H,A16MDZ7O8KL9EC,Approved,Sat Dec 26 10:48:29 PST 2015,Sat Dec 26 10:52:12 PST 2015,Tue Dec 29 10:52:12 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,223,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,26,Yes,Other,English,0.15,5,0.17,0.44,0.55,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3DBQWDE4Y6Y73250DW7DK486E73N5B,A29DTOJJVU7GCA,Approved,Sat Dec 26 06:57:59 PST 2015,Sat Dec 26 07:00:38 PST 2015,Tue Dec 29 07:00:38 PST 2015,Sun Dec 27 07:27:27 PST 2015,,,159,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,31,No,Male,English,0,5,0,0.99,1,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3HPZF4IVNMTMEMITZ83WFQCNA82CY7,A2O5PN17VNYXI0,Approved,Sat Dec 26 10:12:59 PST 2015,Sat Dec 26 10:17:50 PST 2015,Tue Dec 29 10:17:50 PST 2015,Sun Dec 27 07:27:28 PST 2015,,,291,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,56,Yes,Male,Hindi,1,5,1,0,0,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3IXQG4FA2TYO3GIFDWFL5PDEJE9B92,A2OAZPREKF6PQR,Approved,Sat Dec 26 07:05:17 PST 2015,Sat Dec 26 07:05:45 PST 2015,Tue Dec 29 07:05:45 PST 2015,Sun Dec 27 07:27:28 PST 2015,,,28,100% (9/9),100% (9/9),100% (9/9),5,0.85,0.6,1.2,2.8,1.6,26,Yes,Female,Telugu,0,5,0,1,1,no
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3JZQSN0I3QATV7H3W47RGWQM2PBFGU,A2UF2FRGVW4T89,Approved,Sat Dec 26 12:48:10 PST 2015,Sat Dec 26 12:51:43 PST 2015,Tue Dec 29 12:51:43 PST 2015,Sun Dec 27 07:27:28 PST 2015,,,213,100% (9/9),100% (9/9),100% (9/9),5,0.85,0.6,1.2,2.8,1.6,42,No,Male,English,0.42,5,0,0.62,0.62,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3LEP4MGT3G0066VWPCKNRLW4A5FDBO,A2URV6WF2Z49YE,Approved,Sun Dec 27 15:26:56 PST 2015,Sun Dec 27 15:33:58 PST 2015,Wed Dec 30 15:33:58 PST 2015,2015-12-30 23:38:12 UTC,,,422,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,38,Yes,Male,English,1,5,0,1,1,very interesting
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3OE22WJIGIO9RE87UP72WAVRI4EQUO,A2BO8M77CS3SGZ,Approved,Sun Dec 27 04:01:35 PST 2015,Sun Dec 27 04:03:46 PST 2015,Wed Dec 30 04:03:46 PST 2015,Sun Dec 27 07:27:28 PST 2015,,,131,100% (8/8),100% (8/8),100% (8/8),5,0.85,0.6,1.2,2.8,1.6,31,No,Female,English,0.13,5,0,0.12,1,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3OHYZ19UGC5MRTHT97Y774OXWVFOA3,AR95C0P53AFWJ,Approved,Sat Dec 26 09:18:25 PST 2015,Sat Dec 26 09:19:27 PST 2015,Tue Dec 29 09:19:27 PST 2015,Sun Dec 27 07:27:28 PST 2015,,,62,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,48,No,Female,English,0,5,0,0.88,0.84,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3QAVNHZ3EM4EL8EWWFIFFNK31W2LAN,A5V3ZMQI0PU3F,Approved,Sun Dec 27 17:12:33 PST 2015,Sun Dec 27 17:16:07 PST 2015,Wed Dec 30 17:16:07 PST 2015,2015-12-31 01:18:11 UTC,,,214,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,52,No,Female,English,0.01,5,0,0.77,1,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3RYC5T2D73TWBAFBQIX8RUIX64DRP9,A1SRI5PDX6WB9B,Approved,Sat Dec 26 14:40:00 PST 2015,Sat Dec 26 14:43:33 PST 2015,Tue Dec 29 14:43:33 PST 2015,Sun Dec 27 07:27:28 PST 2015,,,213,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,54,No,Female,English,0,5,0,1,1,have a nice day
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3UN61F00HWPSI0XS63OUTODGF4RR52,A260DMGSF8MAD7,Approved,Sat Dec 26 06:55:54 PST 2015,Sat Dec 26 06:57:36 PST 2015,Tue Dec 29 06:57:36 PST 2015,Sun Dec 27 07:27:29 PST 2015,,,102,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,31,No,Female,English,0.26,5,0,1,0.69,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3X31TUMD7XMIRK1W0WPM4MR0X0G1LV,A3PYB8Z6FFWSOV,Approved,Sat Dec 26 19:05:14 PST 2015,Sat Dec 26 19:06:34 PST 2015,Tue Dec 29 19:06:34 PST 2015,Sun Dec 27 07:27:29 PST 2015,,,80,100% (11/11),100% (9/9),100% (9/9),5,0.85,0.6,1.2,2.8,1.6,26,No,Female,English,0.5,5,0,1,1,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3X73LLYYQ1EJJVPVEY8M91BWJLNHNP,A3VOMP0WOJTB4I,Approved,Sun Dec 27 02:24:00 PST 2015,Sun Dec 27 02:41:27 PST 2015,Wed Dec 30 02:41:27 PST 2015,Sun Dec 27 07:27:29 PST 2015,,,1047,100% (2/2),100% (2/2),100% (2/2),5,0.85,0.6,1.2,2.8,1.6,62,No,Female,English,0.29,5,0.72,0.81,0.34,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3XLBSAQ9Z4CG7VX24DX4DBTBFRJZ7W,A35OGKV242IJ78,Approved,Sat Dec 26 11:42:14 PST 2015,Sat Dec 26 11:43:55 PST 2015,Tue Dec 29 11:43:55 PST 2015,Sun Dec 27 07:27:29 PST 2015,,,101,100% (1/1),100% (1/1),100% (1/1),5,0.85,0.6,1.2,2.8,1.6,37,No,Male,english,0.02,5,0.7,0.86,0.88,
3QMELQS6Y5BMFKZDLKTXWAVV7WER6C,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3Z2R0DQ0JHEBAZ902E2WWABLG5EE2F,A1GKEEI844CEKI,Approved,Sat Dec 26 08:30:53 PST 2015,Sat Dec 26 08:31:39 PST 2015,Tue Dec 29 08:31:39 PST 2015,Sun Dec 27 07:27:29 PST 2015,,,46,100% (10/10),100% (9/9),100% (9/9),5,0.85,0.6,1.2,2.8,1.6,37,,Male,English,0.03,5,0.1,0.86,0.84,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,32EYX73OY0993FN774W2105WELLURO,A3NF9B2NLCLZWT,Approved,Sat Dec 26 06:59:11 PST 2015,Sat Dec 26 07:01:02 PST 2015,Tue Dec 29 07:01:02 PST 2015,Sun Dec 27 07:27:24 PST 2015,,,111,100% (2/2),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,61,No,Female,English,0,6,0,1,1,none
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,337RC3OW052YDWHU7A9BBAYGM5CLVV,A20H87T69D2AM2,Approved,Sun Dec 27 08:50:31 PST 2015,Sun Dec 27 08:53:02 PST 2015,Wed Dec 30 08:53:02 PST 2015,2015-12-30 16:53:09 UTC,,,151,100% (1/1),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,22,Yes,Female,Cantonese,0,6,0,0,0,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,33F859I566DHIM0YB83DI6B22RQBH1,A2HR7ZIX42FEPG,Approved,Sat Dec 26 10:44:46 PST 2015,Sat Dec 26 10:45:17 PST 2015,Tue Dec 29 10:45:17 PST 2015,Sun Dec 27 07:27:24 PST 2015,,,31,100% (9/9),100% (9/9),100% (9/9),6,0.85,0.6,1.2,2.8,2,28,No,Female,english,0,6,0,0.5,0.84,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,33LK57MYLT52QTHUSGVF82P7290ZSV,A248ARSA6FS20S,Approved,Sat Dec 26 19:12:17 PST 2015,Sat Dec 26 19:12:56 PST 2015,Tue Dec 29 19:12:56 PST 2015,Sun Dec 27 07:27:24 PST 2015,,,39,100% (9/9),100% (9/9),100% (9/9),6,0.85,0.6,1.2,2.8,2,54,No,Male,English,0,6,0,0.64,1,None
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,37TD41K0AH9PI06K02B7X4OMTNDCS0,A2UF2FRGVW4T89,Approved,Sat Dec 26 12:51:44 PST 2015,Sat Dec 26 12:52:29 PST 2015,Tue Dec 29 12:52:29 PST 2015,Sun Dec 27 07:27:25 PST 2015,,,45,100% (9/9),100% (9/9),100% (9/9),6,0.85,0.6,1.2,2.8,2,42,No,Male,English,0.37,6,0,0.57,0.56,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,39ASUFLU6X7CBFCXQ3NPM05HTEVEX6,A3HMBHM8HJLKRD,Approved,Sat Dec 26 14:04:57 PST 2015,Sat Dec 26 14:07:31 PST 2015,Tue Dec 29 14:07:31 PST 2015,Sun Dec 27 07:27:25 PST 2015,,,154,100% (59/59),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,55,No,Female,English,0,6,0,0,0,
3KVQ0UJWPXLV4CGLFVTYR3PC3GIW54,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3AAPLD8UCCHHE8UFBUUYI0HO8YOTH7,A1KGCOR8OXYR72,Approved,Sat Dec 26 10:01:40 PST 2015,Sat Dec 26 10:03:40 PST 2015,Tue Dec 29 10:03:40 PST 2015,Sun Dec 27 07:27:25 PST 2015,,,120,100% (3/3),100% (1/1),100% (1/1),6,0.85,0.6,1.2,2.8,2,30,No,Male,english,0,6,0,0.67,1,
